"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"New Hampshire"	"33"	"2014"	"2014"	"Female"	"F"	110	671344	16.4
	"New Hampshire"	"33"	"2014"	"2014"	"Male"	"M"	224	655469	34.2
	"New Hampshire"	"33"	"2015"	"2015"	"Female"	"F"	126	672952	18.7
	"New Hampshire"	"33"	"2015"	"2015"	"Male"	"M"	296	657656	45.0
	"New Jersey"	"34"	"1999"	"1999"	"Female"	"F"	153	4304271	3.6
	"New Jersey"	"34"	"1999"	"1999"	"Male"	"M"	404	4055321	10.0
	"New Jersey"	"34"	"2000"	"2000"	"Female"	"F"	173	4331537	4.0
	"New Jersey"	"34"	"2000"	"2000"	"Male"	"M"	470	4082813	11.5
	"New Jersey"	"34"	"2001"	"2001"	"Female"	"F"	193	4369932	4.4
	"New Jersey"	"34"	"2001"	"2001"	"Male"	"M"	512	4122739	12.4
	"New Jersey"	"34"	"2002"	"2002"	"Female"	"F"	223	4398801	5.1
	"New Jersey"	"34"	"2002"	"2002"	"Male"	"M"	590	4153842	14.2
	"New Jersey"	"34"	"2003"	"2003"	"Female"	"F"	194	4421964	4.4
	"New Jersey"	"34"	"2003"	"2003"	"Male"	"M"	527	4179438	12.6
	"New Jersey"	"34"	"2004"	"2004"	"Female"	"F"	195	4436964	4.4
	"New Jersey"	"34"	"2004"	"2004"	"Male"	"M"	395	4197597	9.4
	"New Jersey"	"34"	"2005"	"2005"	"Female"	"F"	246	4443545	5.5
	"New Jersey"	"34"	"2005"	"2005"	"Male"	"M"	577	4208429	13.7
	"New Jersey"	"34"	"2006"	"2006"	"Female"	"F"	244	4448099	5.5
	"New Jersey"	"34"	"2006"	"2006"	"Male"	"M"	603	4213580	14.3
	"New Jersey"	"34"	"2007"	"2007"	"Female"	"F"	215	4455148	4.8
	"New Jersey"	"34"	"2007"	"2007"	"Male"	"M"	512	4222737	12.1
	"New Jersey"	"34"	"2008"	"2008"	"Female"	"F"	231	4469901	5.2
	"New Jersey"	"34"	"2008"	"2008"	"Male"	"M"	471	4241189	11.1
	"New Jersey"	"34"	"2009"	"2009"	"Female"	"F"	82	4493506	1.8
	"New Jersey"	"34"	"2009"	"2009"	"Male"	"M"	181	4262096	4.2
	"New Jersey"	"34"	"2010"	"2010"	"Female"	"F"	310	4512294	6.9
	"New Jersey"	"34"	"2010"	"2010"	"Male"	"M"	558	4279600	13.0
	"New Jersey"	"34"	"2011"	"2011"	"Female"	"F"	324	4520963	7.2
	"New Jersey"	"34"	"2011"	"2011"	"Male"	"M"	688	4300192	16.0
	"New Jersey"	"34"	"2012"	"2012"	"Female"	"F"	366	4540905	8.1
	"New Jersey"	"34"	"2012"	"2012"	"Male"	"M"	856	4323685	19.8
	"New Jersey"	"34"	"2013"	"2013"	"Female"	"F"	418	4555374	9.2
	"New Jersey"	"34"	"2013"	"2013"	"Male"	"M"	876	4343965	20.2
	"New Jersey"	"34"	"2014"	"2014"	"Female"	"F"	403	4576223	8.8
	"New Jersey"	"34"	"2014"	"2014"	"Male"	"M"	850	4361952	19.5
	"New Jersey"	"34"	"2015"	"2015"	"Female"	"F"	420	4585897	9.2
	"New Jersey"	"34"	"2015"	"2015"	"Male"	"M"	1034	4372116	23.6
	"New Mexico"	"35"	"1999"	"1999"	"Female"	"F"	63	918661	6.9
	"New Mexico"	"35"	"1999"	"1999"	"Male"	"M"	203	889421	22.8
	"New Mexico"	"35"	"2000"	"2000"	"Female"	"F"	73	924729	7.9
	"New Mexico"	"35"	"2000"	"2000"	"Male"	"M"	198	894317	22.1
	"New Mexico"	"35"	"2001"	"2001"	"Female"	"F"	98	930387	10.5
	"New Mexico"	"35"	"2001"	"2001"	"Male"	"M"	160	901303	17.8
	"New Mexico"	"35"	"2002"	"2002"	"Female"	"F"	75	941856	8.0
	"New Mexico"	"35"	"2002"	"2002"	"Male"	"M"	212	913453	23.2
	"New Mexico"	"35"	"2003"	"2003"	"Female"	"F"	115	952303	12.1
	"New Mexico"	"35"	"2003"	"2003"	"Male"	"M"	243	925271	26.3
	"New Mexico"	"35"	"2004"	"2004"	"Female"	"F"	123	964738	12.7
	"New Mexico"	"35"	"2004"	"2004"	"Male"	"M"	191	939070	20.3
	"New Mexico"	"35"	"2005"	"2005"	"Female"	"F"	120	978520	12.3
	"New Mexico"	"35"	"2005"	"2005"	"Male"	"M"	253	953754	26.5
	"New Mexico"	"35"	"2006"	"2006"	"Female"	"F"	155	993969	15.6
	"New Mexico"	"35"	"2006"	"2006"	"Male"	"M"	263	968168	27.2
	"New Mexico"	"35"	"2007"	"2007"	"Female"	"F"	152	1007922	15.1
	"New Mexico"	"35"	"2007"	"2007"	"Male"	"M"	310	982148	31.6
	"New Mexico"	"35"	"2008"	"2008"	"Female"	"F"	181	1018578	17.8
	"New Mexico"	"35"	"2008"	"2008"	"Male"	"M"	337	992084	34.0
	"New Mexico"	"35"	"2009"	"2009"	"Female"	"F"	167	1031238	16.2
	"New Mexico"	"35"	"2009"	"2009"	"Male"	"M"	271	1005564	27.0
	"New Mexico"	"35"	"2010"	"2010"	"Female"	"F"	201	1041758	19.3
	"New Mexico"	"35"	"2010"	"2010"	"Male"	"M"	277	1017421	27.2
	"New Mexico"	"35"	"2011"	"2011"	"Female"	"F"	226	1052114	21.5
	"New Mexico"	"35"	"2011"	"2011"	"Male"	"M"	303	1030110	29.4
	"New Mexico"	"35"	"2012"	"2012"	"Female"	"F"	197	1052831	18.7
	"New Mexico"	"35"	"2012"	"2012"	"Male"	"M"	295	1032707	28.6
	"New Mexico"	"35"	"2013"	"2013"	"Female"	"F"	175	1051678	16.6
	"New Mexico"	"35"	"2013"	"2013"	"Male"	"M"	283	1033609	27.4
	"New Mexico"	"35"	"2014"	"2014"	"Female"	"F"	212	1052690	20.1
	"New Mexico"	"35"	"2014"	"2014"	"Male"	"M"	335	1032882	32.4
	"New Mexico"	"35"	"2015"	"2015"	"Female"	"F"	191	1051688	18.2
	"New Mexico"	"35"	"2015"	"2015"	"Male"	"M"	310	1033421	30.0
	"New York"	"36"	"1999"	"1999"	"Female"	"F"	252	9777654	2.6
	"New York"	"36"	"1999"	"1999"	"Male"	"M"	707	9105071	7.8
	"New York"	"36"	"2000"	"2000"	"Female"	"F"	226	9829709	2.3
	"New York"	"36"	"2000"	"2000"	"Male"	"M"	541	9146748	5.9
	"New York"	"36"	"2001"	"2001"	"Female"	"F"	278	9878713	2.8
	"New York"	"36"	"2001"	"2001"	"Male"	"M"	801	9204125	8.7
	"New York"	"36"	"2002"	"2002"	"Female"	"F"	269	9902927	2.7
	"New York"	"36"	"2002"	"2002"	"Male"	"M"	654	9234873	7.1
	"New York"	"36"	"2003"	"2003"	"Female"	"F"	279	9917810	2.8
	"New York"	"36"	"2003"	"2003"	"Male"	"M"	685	9258129	7.4
	"New York"	"36"	"2004"	"2004"	"Female"	"F"	257	9913527	2.6
	"New York"	"36"	"2004"	"2004"	"Male"	"M"	574	9258040	6.2
	"New York"	"36"	"2005"	"2005"	"Female"	"F"	264	9887467	2.7
	"New York"	"36"	"2005"	"2005"	"Male"	"M"	680	9245143	7.4
	"New York"	"36"	"2006"	"2006"	"Female"	"F"	512	9871401	5.2
	"New York"	"36"	"2006"	"2006"	"Male"	"M"	1168	9233230	12.6
	"New York"	"36"	"2007"	"2007"	"Female"	"F"	577	9881510	5.8
	"New York"	"36"	"2007"	"2007"	"Male"	"M"	1131	9250825	12.2
	"New York"	"36"	"2008"	"2008"	"Female"	"F"	556	9918841	5.6
	"New York"	"36"	"2008"	"2008"	"Male"	"M"	1135	9293595	12.2
	"New York"	"36"	"2009"	"2009"	"Female"	"F"	554	9966620	5.6
	"New York"	"36"	"2009"	"2009"	"Male"	"M"	1038	9340446	11.1
	"New York"	"36"	"2010"	"2010"	"Female"	"F"	540	10000955	5.4
	"New York"	"36"	"2010"	"2010"	"Male"	"M"	1017	9377147	10.8
	"New York"	"36"	"2011"	"2011"	"Female"	"F"	641	10033393	6.4
	"New York"	"36"	"2011"	"2011"	"Male"	"M"	1307	9431804	13.9
	"New York"	"36"	"2012"	"2012"	"Female"	"F"	684	10081044	6.8
	"New York"	"36"	"2012"	"2012"	"Male"	"M"	1422	9489217	15.0
	"New York"	"36"	"2013"	"2013"	"Female"	"F"	774	10114934	7.7
	"New York"	"36"	"2013"	"2013"	"Male"	"M"	1535	9536193	16.1
	"New York"	"36"	"2014"	"2014"	"Female"	"F"	764	10164966	7.5
	"New York"	"36"	"2014"	"2014"	"Male"	"M"	1536	9581261	16.0
	"New York"	"36"	"2015"	"2015"	"Female"	"F"	814	10184278	8.0
	"New York"	"36"	"2015"	"2015"	"Male"	"M"	1940	9611513	20.2
	"North Carolina"	"37"	"1999"	"1999"	"Female"	"F"	152	4062710	3.7
	"North Carolina"	"37"	"1999"	"1999"	"Male"	"M"	214	3886651	5.5
	"North Carolina"	"37"	"2000"	"2000"	"Female"	"F"	195	4106618	4.7
	"North Carolina"	"37"	"2000"	"2000"	"Male"	"M"	296	3942695	7.5
	"North Carolina"	"37"	"2001"	"2001"	"Female"	"F"	225	4187317	5.4
	"North Carolina"	"37"	"2001"	"2001"	"Male"	"M"	326	4022805	8.1
	"North Carolina"	"37"	"2002"	"2002"	"Female"	"F"	237	4250179	5.6
	"North Carolina"	"37"	"2002"	"2002"	"Male"	"M"	410	4076022	10.1
	"North Carolina"	"37"	"2003"	"2003"	"Female"	"F"	304	4313901	7.0
	"North Carolina"	"37"	"2003"	"2003"	"Male"	"M"	458	4108600	11.1
	"North Carolina"	"37"	"2004"	"2004"	"Female"	"F"	361	4376070	8.2
	"North Carolina"	"37"	"2004"	"2004"	"Male"	"M"	493	4177082	11.8
	"North Carolina"	"37"	"2005"	"2005"	"Female"	"F"	396	4457189	8.9
	"North Carolina"	"37"	"2005"	"2005"	"Male"	"M"	604	4248218	14.2
	"North Carolina"	"37"	"2006"	"2006"	"Female"	"F"	393	4563152	8.6
	"North Carolina"	"37"	"2006"	"2006"	"Male"	"M"	666	4354118	15.3
	"North Carolina"	"37"	"2007"	"2007"	"Female"	"F"	449	4677313	9.6
	"North Carolina"	"37"	"2007"	"2007"	"Male"	"M"	635	4440724	14.3
	"North Carolina"	"37"	"2008"	"2008"	"Female"	"F"	466	4771376	9.8
	"North Carolina"	"37"	"2008"	"2008"	"Male"	"M"	730	4538073	16.1
	"North Carolina"	"37"	"2009"	"2009"	"Female"	"F"	484	4846501	10.0
	"North Carolina"	"37"	"2009"	"2009"	"Male"	"M"	707	4603065	15.4
	"North Carolina"	"37"	"2010"	"2010"	"Female"	"F"	449	4889991	9.2
	"North Carolina"	"37"	"2010"	"2010"	"Male"	"M"	644	4645492	13.9
	"North Carolina"	"37"	"2011"	"2011"	"Female"	"F"	551	4952679	11.1
	"North Carolina"	"37"	"2011"	"2011"	"Male"	"M"	713	4703722	15.2
	"North Carolina"	"37"	"2012"	"2012"	"Female"	"F"	536	4999175	10.7
	"North Carolina"	"37"	"2012"	"2012"	"Male"	"M"	762	4752898	16.0
	"North Carolina"	"37"	"2013"	"2013"	"Female"	"F"	519	5047448	10.3
	"North Carolina"	"37"	"2013"	"2013"	"Male"	"M"	740	4800612	15.4
	"North Carolina"	"37"	"2014"	"2014"	"Female"	"F"	568	5099371	11.1
	"North Carolina"	"37"	"2014"	"2014"	"Male"	"M"	790	4844593	16.3
	"North Carolina"	"37"	"2015"	"2015"	"Female"	"F"	614	5150777	11.9
	"North Carolina"	"37"	"2015"	"2015"	"Male"	"M"	953	4892025	19.5
	"North Dakota"	"38"	"1999"	"1999"	"Female"	"F"	Suppressed	322617	Suppressed
	"North Dakota"	"38"	"1999"	"1999"	"Male"	"M"	Suppressed	321642	Suppressed
	"North Dakota"	"38"	"2000"	"2000"	"Female"	"F"	Suppressed	321676	Suppressed
	"North Dakota"	"38"	"2000"	"2000"	"Male"	"M"	11	320524	Unreliable
	"North Dakota"	"38"	"2001"	"2001"	"Female"	"F"	Suppressed	319787	Suppressed
	"North Dakota"	"38"	"2001"	"2001"	"Male"	"M"	Suppressed	319275	Suppressed
	"North Dakota"	"38"	"2002"	"2002"	"Female"	"F"	Suppressed	319017	Suppressed
	"North Dakota"	"38"	"2002"	"2002"	"Male"	"M"	Suppressed	319151	Suppressed
	"North Dakota"	"38"	"2003"	"2003"	"Female"	"F"	Suppressed	318896	Suppressed
	"North Dakota"	"38"	"2003"	"2003"	"Male"	"M"	14	319921	Unreliable
	"North Dakota"	"38"	"2004"	"2004"	"Female"	"F"	Suppressed	321008	Suppressed
	"North Dakota"	"38"	"2004"	"2004"	"Male"	"M"	11	323697	Unreliable
	"North Dakota"	"38"	"2005"	"2005"	"Female"	"F"	Suppressed	321543	Suppressed
	"North Dakota"	"38"	"2005"	"2005"	"Male"	"M"	Suppressed	324546	Suppressed
	"North Dakota"	"38"	"2006"	"2006"	"Female"	"F"	Suppressed	322583	Suppressed
	"North Dakota"	"38"	"2006"	"2006"	"Male"	"M"	Suppressed	326839	Suppressed
	"North Dakota"	"38"	"2007"	"2007"	"Female"	"F"	14	324066	Unreliable
	"North Dakota"	"38"	"2007"	"2007"	"Male"	"M"	18	328756	Unreliable
	"North Dakota"	"38"	"2008"	"2008"	"Female"	"F"	19	326131	Unreliable
	"North Dakota"	"38"	"2008"	"2008"	"Male"	"M"	27	331438	8.1
	"North Dakota"	"38"	"2009"	"2009"	"Female"	"F"	12	329674	Unreliable
	"North Dakota"	"38"	"2009"	"2009"	"Male"	"M"	15	335294	Unreliable
	"North Dakota"	"38"	"2010"	"2010"	"Female"	"F"	12	332727	Unreliable
	"North Dakota"	"38"	"2010"	"2010"	"Male"	"M"	11	339864	Unreliable
	"North Dakota"	"38"	"2011"	"2011"	"Female"	"F"	Suppressed	337662	Suppressed
	"North Dakota"	"38"	"2011"	"2011"	"Male"	"M"	12	346270	Unreliable
	"North Dakota"	"38"	"2012"	"2012"	"Female"	"F"	Suppressed	343886	Suppressed
	"North Dakota"	"38"	"2012"	"2012"	"Male"	"M"	14	355742	Unreliable
	"North Dakota"	"38"	"2013"	"2013"	"Female"	"F"	Suppressed	353392	Suppressed
	"North Dakota"	"38"	"2013"	"2013"	"Male"	"M"	12	370001	Unreliable
	"North Dakota"	"38"	"2014"	"2014"	"Female"	"F"	18	360463	Unreliable
	"North Dakota"	"38"	"2014"	"2014"	"Male"	"M"	25	379019	6.6
	"North Dakota"	"38"	"2015"	"2015"	"Female"	"F"	28	368074	7.6
	"North Dakota"	"38"	"2015"	"2015"	"Male"	"M"	33	388853	8.5
	"Ohio"	"39"	"1999"	"1999"	"Female"	"F"	168	5835017	2.9
	"Ohio"	"39"	"1999"	"1999"	"Male"	"M"	299	5500437	5.4
	"Ohio"	"39"	"2000"	"2000"	"Female"	"F"	193	5840878	3.3
	"Ohio"	"39"	"2000"	"2000"	"Male"	"M"	370	5512262	6.7
	"Ohio"	"39"	"2001"	"2001"	"Female"	"F"	278	5853691	4.7
	"Ohio"	"39"	"2001"	"2001"	"Male"	"M"	459	5533713	8.3
	"Ohio"	"39"	"2002"	"2002"	"Female"	"F"	370	5859385	6.3
	"Ohio"	"39"	"2002"	"2002"	"Male"	"M"	561	5548504	10.1
	"Ohio"	"39"	"2003"	"2003"	"Female"	"F"	280	5868535	4.8
	"Ohio"	"39"	"2003"	"2003"	"Male"	"M"	495	5566253	8.9
	"Ohio"	"39"	"2004"	"2004"	"Female"	"F"	429	5874411	7.3
	"Ohio"	"39"	"2004"	"2004"	"Male"	"M"	707	5577840	12.7
	"Ohio"	"39"	"2005"	"2005"	"Female"	"F"	488	5876703	8.3
	"Ohio"	"39"	"2005"	"2005"	"Male"	"M"	755	5586617	13.5
	"Ohio"	"39"	"2006"	"2006"	"Female"	"F"	551	5883067	9.4
	"Ohio"	"39"	"2006"	"2006"	"Male"	"M"	964	5598146	17.2
	"Ohio"	"39"	"2007"	"2007"	"Female"	"F"	592	5890965	10.0
	"Ohio"	"39"	"2007"	"2007"	"Male"	"M"	1000	5609503	17.8
	"Ohio"	"39"	"2008"	"2008"	"Female"	"F"	681	5896594	11.5
	"Ohio"	"39"	"2008"	"2008"	"Male"	"M"	1052	5618797	18.7
	"Ohio"	"39"	"2009"	"2009"	"Female"	"F"	496	5902018	8.4
	"Ohio"	"39"	"2009"	"2009"	"Male"	"M"	740	5626878	13.2
	"Ohio"	"39"	"2010"	"2010"	"Female"	"F"	699	5904348	11.8
	"Ohio"	"39"	"2010"	"2010"	"Male"	"M"	1136	5632156	20.2
	"Ohio"	"39"	"2011"	"2011"	"Female"	"F"	813	5905599	13.8
	"Ohio"	"39"	"2011"	"2011"	"Male"	"M"	1212	5639352	21.5
	"Ohio"	"39"	"2012"	"2012"	"Female"	"F"	792	5901605	13.4
	"Ohio"	"39"	"2012"	"2012"	"Male"	"M"	1333	5642620	23.6
	"Ohio"	"39"	"2013"	"2013"	"Female"	"F"	830	5911149	14.0
	"Ohio"	"39"	"2013"	"2013"	"Male"	"M"	1517	5659659	26.8
	"Ohio"	"39"	"2014"	"2014"	"Female"	"F"	973	5919391	16.4
	"Ohio"	"39"	"2014"	"2014"	"Male"	"M"	1771	5674772	31.2
	"Ohio"	"39"	"2015"	"2015"	"Female"	"F"	1159	5926893	19.6
	"Ohio"	"39"	"2015"	"2015"	"Male"	"M"	2151	5686530	37.8
	"Oklahoma"	"40"	"1999"	"1999"	"Female"	"F"	69	1748783	3.9
	"Oklahoma"	"40"	"1999"	"1999"	"Male"	"M"	109	1688364	6.5
	"Oklahoma"	"40"	"2000"	"2000"	"Female"	"F"	96	1754759	5.5
	"Oklahoma"	"40"	"2000"	"2000"	"Male"	"M"	141	1695895	8.3
	"Oklahoma"	"40"	"2001"	"2001"	"Female"	"F"	101	1760052	5.7
	"Oklahoma"	"40"	"2001"	"2001"	"Male"	"M"	168	1707048	9.8
	"Oklahoma"	"40"	"2002"	"2002"	"Female"	"F"	106	1769080	6.0
	"Oklahoma"	"40"	"2002"	"2002"	"Male"	"M"	134	1720000	7.8
	"Oklahoma"	"40"	"2003"	"2003"	"Female"	"F"	152	1777723	8.6
	"Oklahoma"	"40"	"2003"	"2003"	"Male"	"M"	248	1727169	14.4
	"Oklahoma"	"40"	"2004"	"2004"	"Female"	"F"	176	1784671	9.9
	"Oklahoma"	"40"	"2004"	"2004"	"Male"	"M"	300	1740562	17.2
	"Oklahoma"	"40"	"2005"	"2005"	"Female"	"F"	211	1796475	11.7
	"Oklahoma"	"40"	"2005"	"2005"	"Male"	"M"	267	1752122	15.2
	"Oklahoma"	"40"	"2006"	"2006"	"Female"	"F"	243	1818693	13.4
	"Oklahoma"	"40"	"2006"	"2006"	"Male"	"M"	320	1775397	18.0
	"Oklahoma"	"40"	"2007"	"2007"	"Female"	"F"	300	1837175	16.3
	"Oklahoma"	"40"	"2007"	"2007"	"Male"	"M"	366	1797174	20.4
	"Oklahoma"	"40"	"2008"	"2008"	"Female"	"F"	229	1854771	12.3
	"Oklahoma"	"40"	"2008"	"2008"	"Male"	"M"	335	1814205	18.5
	"Oklahoma"	"40"	"2009"	"2009"	"Female"	"F"	332	1878034	17.7
	"Oklahoma"	"40"	"2009"	"2009"	"Male"	"M"	424	1839538	23.0
	"Oklahoma"	"40"	"2010"	"2010"	"Female"	"F"	292	1894374	15.4
	"Oklahoma"	"40"	"2010"	"2010"	"Male"	"M"	425	1856977	22.9
	"Oklahoma"	"40"	"2011"	"2011"	"Female"	"F"	317	1913759	16.6
	"Oklahoma"	"40"	"2011"	"2011"	"Male"	"M"	386	1877749	20.6
	"Oklahoma"	"40"	"2012"	"2012"	"Female"	"F"	369	1924995	19.2
	"Oklahoma"	"40"	"2012"	"2012"	"Male"	"M"	402	1889825	21.3
	"Oklahoma"	"40"	"2013"	"2013"	"Female"	"F"	365	1943276	18.8
	"Oklahoma"	"40"	"2013"	"2013"	"Male"	"M"	425	1907292	22.3
	"Oklahoma"	"40"	"2014"	"2014"	"Female"	"F"	367	1957903	18.7
	"Oklahoma"	"40"	"2014"	"2014"	"Male"	"M"	410	1920148	21.4
	"Oklahoma"	"40"	"2015"	"2015"	"Female"	"F"	319	1974214	16.2
	"Oklahoma"	"40"	"2015"	"2015"	"Male"	"M"	406	1937124	21.0
	"Oregon"	"41"	"1999"	"1999"	"Female"	"F"	66	1712226	3.9
	"Oregon"	"41"	"1999"	"1999"	"Male"	"M"	144	1681715	8.6
	"Oregon"	"41"	"2000"	"2000"	"Female"	"F"	87	1724849	5.0
	"Oregon"	"41"	"2000"	"2000"	"Male"	"M"	121	1696550	7.1
	"Oregon"	"41"	"2001"	"2001"	"Female"	"F"	102	1747889	5.8
	"Oregon"	"41"	"2001"	"2001"	"Male"	"M"	139	1720048	8.1
	"Oregon"	"41"	"2002"	"2002"	"Female"	"F"	133	1771126	7.5
	"Oregon"	"41"	"2002"	"2002"	"Male"	"M"	185	1742298	10.6
	"Oregon"	"41"	"2003"	"2003"	"Female"	"F"	148	1788805	8.3
	"Oregon"	"41"	"2003"	"2003"	"Male"	"M"	207	1758571	11.8
	"Oregon"	"41"	"2004"	"2004"	"Female"	"F"	172	1800377	9.6
	"Oregon"	"41"	"2004"	"2004"	"Male"	"M"	193	1769086	10.9
	"Oregon"	"41"	"2005"	"2005"	"Female"	"F"	146	1823447	8.0
	"Oregon"	"41"	"2005"	"2005"	"Male"	"M"	240	1789755	13.4
	"Oregon"	"41"	"2006"	"2006"	"Female"	"F"	209	1853117	11.3
	"Oregon"	"41"	"2006"	"2006"	"Male"	"M"	276	1817766	15.2
	"Oregon"	"41"	"2007"	"2007"	"Female"	"F"	213	1879347	11.3
	"Oregon"	"41"	"2007"	"2007"	"Male"	"M"	289	1843070	15.7
	"Oregon"	"41"	"2008"	"2008"	"Female"	"F"	171	1903535	9.0
	"Oregon"	"41"	"2008"	"2008"	"Male"	"M"	281	1865213	15.1
	"Oregon"	"41"	"2009"	"2009"	"Female"	"F"	210	1923209	10.9
	"Oregon"	"41"	"2009"	"2009"	"Male"	"M"	291	1885391	15.4
	"Oregon"	"41"	"2010"	"2010"	"Female"	"F"	212	1935072	11.0
	"Oregon"	"41"	"2010"	"2010"	"Male"	"M"	291	1896002	15.3
	"Oregon"	"41"	"2011"	"2011"	"Female"	"F"	205	1955239	10.5
	"Oregon"	"41"	"2011"	"2011"	"Male"	"M"	327	1916620	17.1
	"Oregon"	"41"	"2012"	"2012"	"Female"	"F"	216	1968641	11.0
	"Oregon"	"41"	"2012"	"2012"	"Male"	"M"	274	1930712	14.2
	"Oregon"	"41"	"2013"	"2013"	"Female"	"F"	206	1985655	10.4
	"Oregon"	"41"	"2013"	"2013"	"Male"	"M"	249	1944410	12.8
	"Oregon"	"41"	"2014"	"2014"	"Female"	"F"	218	2006139	10.9
	"Oregon"	"41"	"2014"	"2014"	"Male"	"M"	304	1964100	15.5
	"Oregon"	"41"	"2015"	"2015"	"Female"	"F"	205	2035807	10.1
	"Oregon"	"41"	"2015"	"2015"	"Male"	"M"	300	1993170	15.1
	"Pennsylvania"	"42"	"1999"	"1999"	"Female"	"F"	298	6347064	4.7
	"Pennsylvania"	"42"	"1999"	"1999"	"Male"	"M"	692	5916741	11.7
	"Pennsylvania"	"42"	"2000"	"2000"	"Female"	"F"	350	6351391	5.5
	"Pennsylvania"	"42"	"2000"	"2000"	"Male"	"M"	797	5929663	13.4
	"Pennsylvania"	"42"	"2001"	"2001"	"Female"	"F"	261	6354395	4.1
	"Pennsylvania"	"42"	"2001"	"2001"	"Male"	"M"	697	5944575	11.7
	"Pennsylvania"	"42"	"2002"	"2002"	"Female"	"F"	346	6363832	5.4
	"Pennsylvania"	"42"	"2002"	"2002"	"Male"	"M"	751	5967199	12.6
	"Pennsylvania"	"42"	"2003"	"2003"	"Female"	"F"	440	6377894	6.9
	"Pennsylvania"	"42"	"2003"	"2003"	"Male"	"M"	941	5996764	15.7
	"Pennsylvania"	"42"	"2004"	"2004"	"Female"	"F"	493	6390749	7.7
	"Pennsylvania"	"42"	"2004"	"2004"	"Male"	"M"	1051	6019973	17.5
	"Pennsylvania"	"42"	"2005"	"2005"	"Female"	"F"	564	6405053	8.8
	"Pennsylvania"	"42"	"2005"	"2005"	"Male"	"M"	1049	6044937	17.4
	"Pennsylvania"	"42"	"2006"	"2006"	"Female"	"F"	471	6429312	7.3
	"Pennsylvania"	"42"	"2006"	"2006"	"Male"	"M"	1167	6081497	19.2
	"Pennsylvania"	"42"	"2007"	"2007"	"Female"	"F"	573	6452087	8.9
	"Pennsylvania"	"42"	"2007"	"2007"	"Male"	"M"	1160	6111850	19.0
	"Pennsylvania"	"42"	"2008"	"2008"	"Female"	"F"	658	6473295	10.2
	"Pennsylvania"	"42"	"2008"	"2008"	"Male"	"M"	1192	6138990	19.4
	"Pennsylvania"	"42"	"2009"	"2009"	"Female"	"F"	669	6497024	10.3
	"Pennsylvania"	"42"	"2009"	"2009"	"Male"	"M"	1240	6169834	20.1
	"Pennsylvania"	"42"	"2010"	"2010"	"Female"	"F"	692	6512016	10.6
	"Pennsylvania"	"42"	"2010"	"2010"	"Male"	"M"	1224	6190363	19.8
	"Pennsylvania"	"42"	"2011"	"2011"	"Female"	"F"	801	6528324	12.3
	"Pennsylvania"	"42"	"2011"	"2011"	"Male"	"M"	1488	6214562	23.9
	"Pennsylvania"	"42"	"2012"	"2012"	"Female"	"F"	838	6533359	12.8
	"Pennsylvania"	"42"	"2012"	"2012"	"Male"	"M"	1527	6230177	24.5
	"Pennsylvania"	"42"	"2013"	"2013"	"Female"	"F"	874	6531461	13.4
	"Pennsylvania"	"42"	"2013"	"2013"	"Male"	"M"	1552	6242340	24.9
	"Pennsylvania"	"42"	"2014"	"2014"	"Female"	"F"	1001	6533392	15.3
	"Pennsylvania"	"42"	"2014"	"2014"	"Male"	"M"	1731	6253817	27.7
	"Pennsylvania"	"42"	"2015"	"2015"	"Female"	"F"	1122	6538129	17.2
	"Pennsylvania"	"42"	"2015"	"2015"	"Male"	"M"	2142	6264374	34.2
	"Rhode Island"	"44"	"1999"	"1999"	"Female"	"F"	23	540724	4.3
	"Rhode Island"	"44"	"1999"	"1999"	"Male"	"M"	35	499678	7.0
	"Rhode Island"	"44"	"2000"	"2000"	"Female"	"F"	26	544684	4.8
	"Rhode Island"	"44"	"2000"	"2000"	"Male"	"M"	48	503635	9.5
	"Rhode Island"	"44"	"2001"	"2001"	"Female"	"F"	42	548974	7.7
	"Rhode Island"	"44"	"2001"	"2001"	"Male"	"M"	68	508168	13.4
	"Rhode Island"	"44"	"2002"	"2002"	"Female"	"F"	28	553090	5.1
	"Rhode Island"	"44"	"2002"	"2002"	"Male"	"M"	71	512905	13.8
	"Rhode Island"	"44"	"2003"	"2003"	"Female"	"F"	44	555590	7.9
	"Rhode Island"	"44"	"2003"	"2003"	"Male"	"M"	102	515752	19.8
	"Rhode Island"	"44"	"2004"	"2004"	"Female"	"F"	38	556375	6.8
	"Rhode Island"	"44"	"2004"	"2004"	"Male"	"M"	68	518204	13.1
	"Rhode Island"	"44"	"2005"	"2005"	"Female"	"F"	61	552832	11.0
	"Rhode Island"	"44"	"2005"	"2005"	"Male"	"M"	95	515084	18.4
	"Rhode Island"	"44"	"2006"	"2006"	"Female"	"F"	46	550134	8.4
	"Rhode Island"	"44"	"2006"	"2006"	"Male"	"M"	129	512962	25.1
	"Rhode Island"	"44"	"2007"	"2007"	"Female"	"F"	40	546859	7.3
	"Rhode Island"	"44"	"2007"	"2007"	"Male"	"M"	95	510456	18.6
	"Rhode Island"	"44"	"2008"	"2008"	"Female"	"F"	70	545412	12.8
	"Rhode Island"	"44"	"2008"	"2008"	"Male"	"M"	115	509591	22.6
	"Rhode Island"	"44"	"2009"	"2009"	"Female"	"F"	56	544764	10.3
